Japan, Death Rates (period 1x1)     Last modified:2018-07-25, ver.001_22 JMD(NIPSSR)

   Year      Age       Female       Male         Total
   2009       67   0.005954     0.014595     0.010086
   2009       68   0.006404     0.015345     0.010660
   2009       69   0.006986     0.016965     0.011711
   2009       70   0.007670     0.018089     0.012573
   2009       71   0.008809     0.020490     0.014260
   2009       72   0.009591     0.022805     0.015691
   2009       73   0.011009     0.025363     0.017576
   2009       74   0.011825     0.028042     0.019147
   2009       75   0.013885     0.032290     0.022073
   2009       76   0.015745     0.036154     0.024719
   2009       77   0.017678     0.039627     0.027181
   2009       78   0.020634     0.045702     0.031317
   2009       79   0.022469     0.050909     0.034331
   2009       80   0.026722     0.057481     0.039231
   2009       81   0.029566     0.063418     0.043025
   2009       82   0.035171     0.071399     0.049255
   2009       83   0.040090     0.080644     0.055290
   2009       84   0.046368     0.090453     0.062034
   2009       85   0.052906     0.101563     0.068976
   2009       86   0.060611     0.111925     0.076095
   2009       87   0.069943     0.124589     0.085401
   2009       88   0.079748     0.138776     0.095773
   2009       89   0.094848     0.157448     0.111493
   2009       90   0.102673     0.170642     0.120220
   2009       91   0.120682     0.191204     0.138140
   2009       92   0.137179     0.207680     0.153889
   2009       93   0.159163     0.235041     0.176370
   2009       94   0.176743     0.255158     0.193741
   2009       95   0.195280     0.275992     0.211788
   2009       96   0.219802     0.305448     0.236261
   2009       97   0.244874     0.344575     0.262703
   2009       98   0.273162     0.375066     0.290248
   2009       99   0.300456     0.372181     0.311735
   2009      100   0.337586     0.409537     0.348210
   2009      101   0.353114     0.484408     0.371046
   2009      102   0.406806     0.462955     0.414170
   2009      103   0.408462     0.492715     0.419328
   2009      104   0.463879     0.501779     0.468179
   2009      105   0.472394     0.612989     0.486232
   2009      106   0.599698     0.575133     0.597419
   2009      107   0.604789     0.622834     0.606195
   2009      108   0.585340     0.734694     0.594176
   2009      109   0.576828     0.642857     0.581544
   2009      110+  0.792453     1.500000     0.834320
   2010        0   0.002151     0.002536     0.002348
   2010        1   0.000360     0.000410     0.000385
   2010        2   0.000200     0.000206     0.000203
   2010        3   0.000146     0.000182     0.000164
   2010        4   0.000095     0.000160     0.000128
   2010        5   0.000116     0.000092     0.000104
   2010        6   0.000093     0.000107     0.000100
   2010        7   0.000055     0.000110     0.000083
   2010        8   0.000075     0.000084     0.000080
   2010        9   0.000065     0.000065     0.000065
   2010       10   0.000063     0.000080     0.000072
   2010       11   0.000054     0.000098     0.000077
   2010       12   0.000074     0.000121     0.000098
   2010       13   0.000076     0.000127     0.000102
   2010       14   0.000085     0.000153     0.000120
   2010       15   0.000136     0.000164     0.000151
   2010       16   0.000131     0.000267     0.000201
   2010       17   0.000160     0.000280     0.000222
   2010       18   0.000183     0.000384     0.000286
   2010       19   0.000213     0.000430     0.000324
   2010       20   0.000228     0.000550     0.000393
   2010       21   0.000282     0.000539     0.000414
   2010       22   0.000236     0.000617     0.000431
   2010       23   0.000268     0.000657     0.000467
   2010       24   0.000257     0.000641     0.000453
   2010       25   0.000259     0.000619     0.000442
   2010       26   0.000271     0.000641     0.000459
   2010       27   0.000276     0.000684     0.000484
   2010       28   0.000314     0.000675     0.000497
   2010       29   0.000330     0.000673     0.000504
   2010       30   0.000373     0.000707     0.000543
   2010       31   0.000387     0.000684     0.000538
   2010       32   0.000371     0.000770     0.000574
   2010       33   0.000438     0.000760     0.000602
   2010       34   0.000460     0.000834     0.000650
   2010       35   0.000477     0.000833     0.000658
   2010       36   0.000505     0.000913     0.000712
   2010       37   0.000561     0.000986     0.000777
   2010       38   0.000620     0.001052     0.000840
   2010       39   0.000661     0.001162     0.000916
   2010       40   0.000723     0.001376     0.001055
   2010       41   0.000756     0.001325     0.001044
   2010       42   0.000780     0.001482     0.001135
   2010       43   0.000945     0.001725     0.001340
   2010       44   0.000993     0.001765     0.001383
   2010       45   0.001109     0.001976     0.001546
   2010       46   0.001148     0.002150     0.001654
   2010       47   0.001201     0.002404     0.001807
   2010       48   0.001385     0.002618     0.002006
   2010       49   0.001500     0.002910     0.002208
   2010       50   0.001748     0.003136     0.002445
   2010       51   0.001794     0.003507     0.002651
   2010       52   0.001850     0.003811     0.002830
   2010       53   0.002066     0.004202     0.003133
   2010       54   0.002211     0.004528     0.003368
   2010       55   0.002365     0.005229     0.003796
   2010       56   0.002505     0.005479     0.003985
   2010       57   0.002763     0.006177     0.004454
   2010       58   0.002930     0.006675     0.004781
   2010       59   0.003147     0.007402     0.005252
   2010       60   0.003309     0.007978     0.005613
   2010       61   0.003720     0.008868     0.006250
   2010       62   0.004055     0.009845     0.006899
   2010       63   0.004494     0.010767     0.007566
   2010       64   0.004326     0.010418     0.007288
   2010       65   0.005157     0.012420     0.008656
   2010       66   0.005449     0.013691     0.009402
   2010       67   0.005622     0.013969     0.009614
   2010       68   0.006552     0.015756     0.010934
   2010       69   0.006921     0.017078     0.011732
   2010       70   0.007745     0.018576     0.012845
   2010       71   0.008382     0.020269     0.013943
   2010       72   0.009852     0.022732     0.015821
   2010       73   0.010867     0.024721     0.017212
   2010       74   0.012269     0.028150     0.019470
   2010       75   0.013939     0.030854     0.021501
   2010       76   0.015685     0.035672     0.024476
   2010       77   0.018093     0.040219     0.027699
   2010       78   0.019815     0.044574     0.030383
   2010       79   0.023336     0.051485     0.035138
   2010       80   0.026404     0.057008     0.038930
   2010       81   0.030517     0.065143     0.044307
   2010       82   0.033693     0.071015     0.048187
   2010       83   0.040581     0.081703     0.056178
   2010       84   0.046616     0.092900     0.063501
   2010       85   0.054136     0.105082     0.071693
   2010       86   0.062055     0.115477     0.079099
   2010       87   0.070930     0.127405     0.087343
   2010       88   0.083285     0.144239     0.099828
   2010       89   0.093268     0.155959     0.109551
   2010       90   0.111250     0.180622     0.128824
   2010       91   0.121393     0.193976     0.139177
   2010       92   0.142542     0.220110     0.160714
   2010       93   0.161055     0.240836     0.178935
   2010       94   0.182286     0.267291     0.200408
   2010       95   0.203774     0.291139     0.221505
   2010       96   0.231400     0.315785     0.247561
   2010       97   0.256402     0.341525     0.271613
   2010       98   0.281767     0.380450     0.298135
   2010       99   0.307295     0.417258     0.324283
   2010      100   0.345093     0.464459     0.362351
   2010      101   0.383579     0.463320     0.394428
   2010      102   0.416373     0.537861     0.431531
   2010      103   0.452945     0.557028     0.465588
   2010      104   0.471033     0.675879     0.495301
   2010      105   0.509854     0.706891     0.528494
   2010      106   0.501675     0.559725     0.507106
   2010      107   0.509179     0.945838     0.547398
   2010      108   0.724131     0.500000     0.710172
   2010      109   0.787228     0.444444     0.764553
   2010      110+  0.623034     1.058824     0.643959
   2011        0   0.002358     0.002387     0.002373
   2011        1   0.000402     0.000440     0.000422
   2011        2   0.000279     0.000272     0.000276
   2011        3   0.000228     0.000228     0.000228
   2011        4   0.000174     0.000187     0.000181
   2011        5   0.000138     0.000182     0.000161
   2011        6   0.000176     0.000144     0.000159
   2011        7   0.000112     0.000161     0.000137
   2011        8   0.000094     0.000126     0.000110
   2011        9   0.000129     0.000113     0.000121
   2011       10   0.000115     0.000112     0.000113
   2011       11   0.000093     0.000135     0.000114
   2011       12   0.000099     0.000108     0.000104
   2011       13   0.000097     0.000170     0.000134
   2011       14   0.000095     0.000207     0.000153
   2011       15   0.000144     0.000209     0.000177
   2011       16   0.000177     0.000321     0.000251
   2011       17   0.000230     0.000353     0.000293
   2011       18   0.000261     0.000477     0.000372
   2011       19   0.000233     0.000478     0.000359
   2011       20   0.000284     0.000508     0.000399
   2011       21   0.000322     0.000572     0.000450
   2011       22   0.000325     0.000640     0.000486
   2011       23   0.000356     0.000669     0.000516
   2011       24   0.000326     0.000735     0.000535
   2011       25   0.000357     0.000651     0.000507
   2011       26   0.000360     0.000660     0.000513
   2011       27   0.000376     0.000624     0.000502
   2011       28   0.000362     0.000681     0.000524
   2011       29   0.000410     0.000713     0.000564
   2011       30   0.000413     0.000714     0.000566
   2011       31   0.000414     0.000739     0.000580
   2011       32   0.000463     0.000758     0.000613
   2011       33   0.000438     0.000768     0.000606
   2011       34   0.000524     0.000871     0.000701
   2011       35   0.000554     0.000888     0.000724
   2011       36   0.000578     0.000917     0.000751
   2011       37   0.000650     0.001048     0.000852
   2011       38   0.000668     0.001043     0.000859
   2011       39   0.000712     0.001202     0.000961
   2011       40   0.000816     0.001283     0.001053
   2011       41   0.000828     0.001426     0.001132
   2011       42   0.000902     0.001607     0.001259
   2011       43   0.000954     0.001685     0.001323
   2011       44   0.001151     0.001869     0.001515
   2011       45   0.001204     0.001923     0.001567
   2011       46   0.001277     0.002171     0.001728
   2011       47   0.001377     0.002334     0.001860
   2011       48   0.001534     0.002563     0.002053
   2011       49   0.001623     0.002892     0.002262
   2011       50   0.001706     0.003302     0.002508
   2011       51   0.001864     0.003469     0.002669
   2011       52   0.002016     0.003975     0.002997
   2011       53   0.002212     0.004246     0.003228
   2011       54   0.002331     0.004564     0.003446
   2011       55   0.002518     0.004760     0.003637
   2011       56   0.002674     0.005336     0.004002
   2011       57   0.002834     0.006105     0.004460
   2011       58   0.003033     0.006627     0.004811
   2011       59   0.003412     0.007335     0.005349
   2011       60   0.003716     0.008082     0.005873
   2011       61   0.003814     0.008736     0.006238
   2011       62   0.004125     0.009642     0.006830
   2011       63   0.004442     0.010679     0.007498
   2011       64   0.005025     0.011772     0.008321
   2011       65   0.004692     0.011456     0.007971
   2011       66   0.005594     0.013654     0.009463
   2011       67   0.006192     0.015262     0.010524
   2011       68   0.006531     0.015800     0.010944
   2011       69   0.007393     0.017594     0.012226
   2011       70   0.007999     0.018659     0.013021
   2011       71   0.008897     0.020576     0.014363
   2011       72   0.009761     0.022285     0.015581
   2011       73   0.011298     0.025603     0.017876
   2011       74   0.012066     0.027775     0.019199
   2011       75   0.013986     0.031702     0.021945
   2011       76   0.015873     0.034944     0.024308
   2011       77   0.017977     0.039758     0.027439
   2011       78   0.020560     0.044949     0.031001
   2011       79   0.023511     0.050322     0.034777
   2011       80   0.027293     0.058294     0.040060
   2011       81   0.030767     0.063612     0.043938
   2011       82   0.035631     0.072552     0.050002
   2011       83   0.039923     0.080723     0.055373
   2011       84   0.047625     0.092643     0.064241
   2011       85   0.055432     0.103997     0.072615
   2011       86   0.062897     0.116338     0.080701
   2011       87   0.071666     0.128440     0.089107
   2011       88   0.082968     0.142248     0.099494
   2011       89   0.096534     0.161890     0.113487
   2011       90   0.110123     0.176813     0.126600
   2011       91   0.128499     0.205025     0.146875
   2011       92   0.141911     0.214555     0.158736
   2011       93   0.163551     0.241180     0.180689
   2011       94   0.182564     0.266972     0.200333
   2011       95   0.209760     0.293597     0.226469
   2011       96   0.229417     0.320479     0.246651
   2011       97   0.255139     0.351580     0.272305
   2011       98   0.282021     0.400114     0.301454
   2011       99   0.317156     0.403486     0.330289
   2011      100   0.360287     0.453576     0.373551
   2011      101   0.394178     0.496227     0.407705
   2011      102   0.418986     0.527590     0.432571
   2011      103   0.451734     0.570722     0.465068
   2011      104   0.509243     0.667231     0.526189
   2011      105   0.535305     0.504086     0.532058
   2011      106   0.612565     0.787709     0.628010
   2011      107   0.605618     0.699865     0.613311
   2011      108   0.605481     0.640000     0.608002
   2011      109   0.808838     0.967742     0.819339
   2011      110+  0.711941     0.571429     0.704415
   2012        0   0.002127     0.002298     0.002214
   2012        1   0.000342     0.000345     0.000344
   2012        2   0.000196     0.000177     0.000186
   2012        3   0.000158     0.000193     0.000176
   2012        4   0.000127     0.000142     0.000135
   2012        5   0.000120     0.000141     0.000131
   2012        6   0.000054     0.000098     0.000077
   2012        7   0.000065     0.000116     0.000091
   2012        8   0.000080     0.000098     0.000089
   2012        9   0.000070     0.000077     0.000073
   2012       10   0.000050     0.000068     0.000060
   2012       11   0.000065     0.000065     0.000065
   2012       12   0.000073     0.000083     0.000078
   2012       13   0.000061     0.000124     0.000093
   2012       14   0.000110     0.000162     0.000137
   2012       15   0.000103     0.000149     0.000127
   2012       16   0.000130     0.000243     0.000188
   2012       17   0.000133     0.000288     0.000212
   2012       18   0.000188     0.000370     0.000282
   2012       19   0.000219     0.000453     0.000339
   2012       20   0.000212     0.000471     0.000345
   2012       21   0.000200     0.000554     0.000381
   2012       22   0.000253     0.000598     0.000430
   2012       23   0.000240     0.000603     0.000426
   2012       24   0.000265     0.000626     0.000450
   2012       25   0.000270     0.000635     0.000456
   2012       26   0.000297     0.000634     0.000469
   2012       27   0.000335     0.000610     0.000475
   2012       28   0.000303     0.000623     0.000466
   2012       29   0.000303     0.000597     0.000453
   2012       30   0.000315     0.000636     0.000478
   2012       31   0.000377     0.000658     0.000520
   2012       32   0.000369     0.000706     0.000541
   2012       33   0.000394     0.000655     0.000527
   2012       34   0.000404     0.000705     0.000557
   2012       35   0.000403     0.000810     0.000610
   2012       36   0.000470     0.000860     0.000669
   2012       37   0.000515     0.000889     0.000705
   2012       38   0.000590     0.000988     0.000792
   2012       39   0.000608     0.001065     0.000841
   2012       40   0.000650     0.001128     0.000893
   2012       41   0.000767     0.001264     0.001020
   2012       42   0.000799     0.001373     0.001090
   2012       43   0.000846     0.001638     0.001247
   2012       44   0.000949     0.001667     0.001312
   2012       45   0.001052     0.001822     0.001442
   2012       46   0.001090     0.002000     0.001550
   2012       47   0.001197     0.002209     0.001707
   2012       48   0.001261     0.002396     0.001833
   2012       49   0.001495     0.002764     0.002135
   2012       50   0.001645     0.003002     0.002328
   2012       51   0.001722     0.003248     0.002488
   2012       52   0.001859     0.003480     0.002672
   2012       53   0.002032     0.003897     0.002965
   2012       54   0.002178     0.004313     0.003244
   2012       55   0.002294     0.004572     0.003431
   2012       56   0.002399     0.004918     0.003655
   2012       57   0.002577     0.005552     0.004060
   2012       58   0.002792     0.006310     0.004538
   2012       59   0.003036     0.006886     0.004939
   2012       60   0.003339     0.007597     0.005438
   2012       61   0.003608     0.008402     0.005972
   2012       62   0.003731     0.008955     0.006297
   2012       63   0.003991     0.010012     0.006935
   2012       64   0.004436     0.011259     0.007770
   2012       65   0.005197     0.012457     0.008733
   2012       66   0.005048     0.012150     0.008478
   2012       67   0.005752     0.014421     0.009897
   2012       68   0.006369     0.016188     0.011038
   2012       69   0.006889     0.016623     0.011501
   2012       70   0.007687     0.018693     0.012872
   2012       71   0.008309     0.019907     0.013741
   2012       72   0.009476     0.021868     0.015238
   2012       73   0.010305     0.023515     0.016400
   2012       74   0.012161     0.027176     0.019010
   2012       75   0.013195     0.029781     0.020661
   2012       76   0.015249     0.033969     0.023575
   2012       77   0.017182     0.038039     0.026302
   2012       78   0.019663     0.043298     0.029796
   2012       79   0.022617     0.048911     0.033706
   2012       80   0.026023     0.054812     0.037918
   2012       81   0.030530     0.063492     0.043848
   2012       82   0.033992     0.070275     0.048225
   2012       83   0.039981     0.079625     0.055038
   2012       84   0.045397     0.089609     0.061694
   2012       85   0.053803     0.101557     0.070908
   2012       86   0.062339     0.114830     0.080314
   2012       87   0.072394     0.128244     0.090330
   2012       88   0.082196     0.143844     0.100390
   2012       89   0.095428     0.156118     0.111625
   2012       90   0.110424     0.180163     0.127656
   2012       91   0.125791     0.195558     0.142113
   2012       92   0.147504     0.223130     0.164694
   2012       93   0.159032     0.238348     0.176326
   2012       94   0.184770     0.264879     0.201400
   2012       95   0.206097     0.297842     0.224146
   2012       96   0.236677     0.320387     0.252240
   2012       97   0.256637     0.352603     0.273454
   2012       98   0.293870     0.394605     0.310342
   2012       99   0.309348     0.426157     0.326918
   2012      100   0.354202     0.450495     0.367720
   2012      101   0.389535     0.494199     0.403060
   2012      102   0.428361     0.536113     0.441500
   2012      103   0.468226     0.542591     0.476726
   2012      104   0.497322     0.646326     0.511951
   2012      105   0.571788     0.627290     0.577208
   2012      106   0.588205     0.882340     0.617474
   2012      107   0.641643     0.668811     0.643746
   2012      108   0.612004     0.642857     0.614394
   2012      109   0.564131     0.615385     0.567840
   2012      110+  0.857143     0.782609     0.852868
   2013        0   0.001983     0.002271     0.002130
   2013        1   0.000316     0.000332     0.000324
   2013        2   0.000186     0.000214     0.000200
   2013        3   0.000103     0.000126     0.000115
   2013        4   0.000084     0.000130     0.000107
   2013        5   0.000085     0.000121     0.000104
   2013        6   0.000089     0.000090     0.000089
   2013        7   0.000064     0.000091     0.000078
   2013        8   0.000067     0.000101     0.000085
   2013        9   0.000049     0.000089     0.000069
   2013       10   0.000062     0.000064     0.000063
   2013       11   0.000057     0.000070     0.000064
   2013       12   0.000053     0.000077     0.000065
   2013       13   0.000064     0.000139     0.000103
   2013       14   0.000087     0.000125     0.000106
   2013       15   0.000113     0.000137     0.000126
   2013       16   0.000108     0.000226     0.000168
   2013       17   0.000109     0.000284     0.000199
   2013       18   0.000166     0.000369     0.000271
   2013       19   0.000177     0.000413     0.000298
   2013       20   0.000218     0.000482     0.000354
   2013       21   0.000234     0.000573     0.000408
   2013       22   0.000270     0.000560     0.000418
   2013       23   0.000245     0.000584     0.000418
   2013       24   0.000228     0.000621     0.000429
   2013       25   0.000223     0.000588     0.000409
   2013       26   0.000263     0.000589     0.000430
   2013       27   0.000249     0.000570     0.000413
   2013       28   0.000283     0.000548     0.000418
   2013       29   0.000313     0.000628     0.000473
   2013       30   0.000286     0.000660     0.000476
   2013       31   0.000361     0.000643     0.000505
   2013       32   0.000422     0.000647     0.000536
   2013       33   0.000366     0.000703     0.000538
   2013       34   0.000419     0.000653     0.000538
   2013       35   0.000449     0.000806     0.000631
   2013       36   0.000475     0.000833     0.000657
   2013       37   0.000483     0.000885     0.000687
   2013       38   0.000532     0.000936     0.000737
   2013       39   0.000609     0.001048     0.000832
   2013       40   0.000637     0.001162     0.000903
   2013       41   0.000684     0.001158     0.000925
   2013       42   0.000784     0.001361     0.001077
   2013       43   0.000832     0.001484     0.001163
   2013       44   0.000946     0.001634     0.001295
   2013       45   0.000959     0.001760     0.001364
   2013       46   0.001118     0.002022     0.001576
   2013       47   0.001239     0.002232     0.001741
   2013       48   0.001373     0.002302     0.001841
   2013       49   0.001469     0.002590     0.002034
   2013       50   0.001665     0.002877     0.002276
   2013       51   0.001666     0.003167     0.002421
   2013       52   0.001806     0.003441     0.002627
   2013       53   0.002003     0.003838     0.002923
   2013       54   0.002157     0.004320     0.003238
   2013       55   0.002276     0.004604     0.003438
   2013       56   0.002464     0.004927     0.003692
   2013       57   0.002564     0.005393     0.003973
   2013       58   0.002752     0.005973     0.004356
   2013       59   0.002903     0.006520     0.004696
   2013       60   0.003250     0.007362     0.005279
   2013       61   0.003472     0.008184     0.005790
   2013       62   0.003862     0.008983     0.006382
   2013       63   0.004098     0.009752     0.006869
   2013       64   0.004460     0.010581     0.007445
   2013       65   0.004896     0.011886     0.008302
   2013       66   0.005646     0.013327     0.009376
   2013       67   0.005329     0.013023     0.009031
   2013       68   0.006220     0.015213     0.010501
   2013       69   0.006894     0.016999     0.011677
   2013       70   0.007226     0.017770     0.012196
   2013       71   0.008540     0.019860     0.013842
   2013       72   0.008885     0.021476     0.014743
   2013       73   0.010236     0.023843     0.016519
   2013       74   0.011271     0.025495     0.017783
   2013       75   0.013114     0.029879     0.020696
   2013       76   0.014421     0.031952     0.022236
   2013       77   0.017039     0.037290     0.025948
   2013       78   0.018861     0.041506     0.028639
   2013       79   0.021976     0.047289     0.032671
   2013       80   0.025444     0.053553     0.037108
   2013       81   0.029299     0.060737     0.042055
   2013       82   0.034491     0.070712     0.048816
   2013       83   0.038862     0.076883     0.053426
   2013       84   0.044695     0.088357     0.060841
   2013       85   0.051018     0.097505     0.067654
   2013       86   0.061214     0.111250     0.078569
   2013       87   0.071568     0.125410     0.089363
   2013       88   0.081742     0.140082     0.099760
   2013       89   0.093815     0.156093     0.111417
   2013       90   0.108098     0.172377     0.124471
   2013       91   0.125513     0.189221     0.140471
   2013       92   0.140605     0.210372     0.156082
   2013       93   0.162318     0.239887     0.178926
   2013       94   0.176276     0.254900     0.192398
   2013       95   0.205091     0.293323     0.222189
   2013       96   0.230938     0.315317     0.246429
   2013       97   0.258141     0.345081     0.273184
   2013       98   0.285951     0.363286     0.298487
   2013       99   0.318297     0.406476     0.331614
   2013      100   0.343789     0.418815     0.354263
   2013      101   0.385305     0.493949     0.399284
   2013      102   0.419600     0.525631     0.432056
   2013      103   0.475359     0.517225     0.480090
   2013      104   0.487019     0.569930     0.495730
   2013      105   0.513761     0.654664     0.526059
   2013      106   0.550831     0.716376     0.565734
   2013      107   0.559593     0.980406     0.592906
   2013      108   0.689148     0.652174     0.686676
   2013      109   0.701762     0.400000     0.677430
   2013      110+  0.688772     0.631579     0.684346
   2014        0   0.001985     0.002160     0.002075
   2014        1   0.000332     0.000357     0.000345
   2014        2   0.000198     0.000191     0.000195
   2014        3   0.000105     0.000131     0.000118
   2014        4   0.000109     0.000147     0.000128
   2014        5   0.000107     0.000121     0.000114
   2014        6   0.000077     0.000106     0.000092
   2014        7   0.000058     0.000107     0.000083
   2014        8   0.000045     0.000072     0.000059
   2014        9   0.000069     0.000103     0.000086
   2014       10   0.000063     0.000080     0.000072
   2014       11   0.000066     0.000080     0.000073
   2014       12   0.000066     0.000116     0.000092
   2014       13   0.000060     0.000095     0.000078
   2014       14   0.000073     0.000168     0.000122
   2014       15   0.000086     0.000162     0.000125
   2014       16   0.000082     0.000223     0.000154
   2014       17   0.000131     0.000272     0.000203
   2014       18   0.000150     0.000308     0.000231
   2014       19   0.000179     0.000405     0.000295
   2014       20   0.000194     0.000471     0.000336
   2014       21   0.000209     0.000546     0.000381
   2014       22   0.000228     0.000576     0.000406
   2014       23   0.000258     0.000601     0.000433
   2014       24   0.000247     0.000562     0.000408
   2014       25   0.000247     0.000610     0.000432
   2014       26   0.000302     0.000535     0.000421
   2014       27   0.000296     0.000577     0.000439
   2014       28   0.000280     0.000597     0.000442
   2014       29   0.000296     0.000616     0.000459
   2014       30   0.000338     0.000680     0.000512
   2014       31   0.000373     0.000640     0.000509
   2014       32   0.000351     0.000645     0.000501
   2014       33   0.000365     0.000717     0.000544
   2014       34   0.000398     0.000749     0.000576
   2014       35   0.000433     0.000726     0.000582
   2014       36   0.000471     0.000775     0.000626
   2014       37   0.000465     0.000795     0.000633
   2014       38   0.000567     0.000913     0.000743
   2014       39   0.000591     0.000982     0.000789
   2014       40   0.000657     0.001105     0.000885
   2014       41   0.000706     0.001207     0.000961
   2014       42   0.000800     0.001241     0.001024
   2014       43   0.000793     0.001411     0.001107
   2014       44   0.000862     0.001644     0.001259
   2014       45   0.001017     0.001713     0.001370
   2014       46   0.001077     0.001867     0.001476
   2014       47   0.001249     0.002019     0.001639
   2014       48   0.001257     0.002263     0.001765
   2014       49   0.001392     0.002449     0.001925
   2014       50   0.001488     0.002736     0.002117
   2014       51   0.001673     0.003060     0.002371
   2014       52   0.001838     0.003326     0.002586
   2014       53   0.001969     0.003586     0.002781
   2014       54   0.002040     0.004078     0.003061
   2014       55   0.002338     0.004405     0.003371
   2014       56   0.002428     0.004877     0.003650
   2014       57   0.002645     0.005320     0.003978
   2014       58   0.002701     0.005697     0.004192
   2014       59   0.002976     0.006327     0.004643
   2014       60   0.003114     0.007034     0.005055
   2014       61   0.003486     0.007763     0.005593
   2014       62   0.003727     0.008575     0.006108
   2014       63   0.004114     0.009593     0.006804
   2014       64   0.004407     0.010499     0.007385
   2014       65   0.004892     0.011627     0.008168
   2014       66   0.005306     0.012667     0.008882
   2014       67   0.005818     0.014398     0.009970
   2014       68   0.005775     0.014050     0.009741
   2014       69   0.006612     0.016434     0.011267
   2014       70   0.007491     0.018222     0.012546
   2014       71   0.007831     0.019307     0.013210
   2014       72   0.009166     0.021637     0.014970
   2014       73   0.009912     0.023059     0.015986
   2014       74   0.011057     0.025366     0.017615
   2014       75   0.012299     0.027629     0.019259
   2014       76   0.014472     0.032242     0.022433
   2014       77   0.015869     0.035349     0.024463
   2014       78   0.018766     0.040832     0.028361
   2014       79   0.021228     0.044879     0.031301
   2014       80   0.024721     0.051172     0.035725
   2014       81   0.028327     0.058554     0.040654
   2014       82   0.032359     0.065588     0.045573
   2014       83   0.038297     0.075489     0.052677
   2014       84   0.043099     0.084724     0.058639
   2014       85   0.050888     0.096047     0.067107
   2014       86   0.057120     0.106413     0.074211
   2014       87   0.068280     0.121173     0.086005
   2014       88   0.080026     0.136503     0.098023
   2014       89   0.090857     0.151226     0.108754
   2014       90   0.105750     0.167981     0.122573
   2014       91   0.120322     0.186687     0.136443
   2014       92   0.138274     0.210567     0.154387
   2014       93   0.154754     0.223300     0.169132
   2014       94   0.178648     0.257706     0.194623
   2014       95   0.193866     0.274260     0.209298
   2014       96   0.221037     0.309928     0.237087
   2014       97   0.245017     0.340953     0.261419
   2014       98   0.275203     0.365217     0.289687
   2014       99   0.297680     0.386511     0.311035
   2014      100   0.346189     0.427622     0.357648
   2014      101   0.378256     0.460272     0.388903
   2014      102   0.415066     0.480138     0.422810
   2014      103   0.436003     0.490557     0.442050
   2014      104   0.492636     0.517366     0.495283
   2014      105   0.503849     0.540635     0.507401
   2014      106   0.560491     0.574246     0.561589
   2014      107   0.625296     0.674972     0.629401
   2014      108   0.643290     0.491688     0.632019
   2014      109   0.604360     0.608108     0.604567
   2014      110+  0.583275     0.947368     0.608800
   2015        0   0.001859     0.002112     0.001989
   2015        1   0.000351     0.000352     0.000352
   2015        2   0.000165     0.000232     0.000200
   2015        3   0.000113     0.000127     0.000120
   2015        4   0.000080     0.000131     0.000106
   2015        5   0.000083     0.000088     0.000086
   2015        6   0.000088     0.000111     0.000100
   2015        7   0.000096     0.000094     0.000095
   2015        8   0.000062     0.000096     0.000079
   2015        9   0.000058     0.000080     0.000069
   2015       10   0.000071     0.000062     0.000067
   2015       11   0.000082     0.000071     0.000076
   2015       12   0.000062     0.000085     0.000074
   2015       13   0.000066     0.000111     0.000089
   2015       14   0.000089     0.000131     0.000111
   2015       15   0.000087     0.000167     0.000128
   2015       16   0.000141     0.000228     0.000186
   2015       17   0.000125     0.000235     0.000181
   2015       18   0.000129     0.000343     0.000239
   2015       19   0.000180     0.000389     0.000288
   2015       20   0.000172     0.000429     0.000304
   2015       21   0.000165     0.000518     0.000346
   2015       22   0.000217     0.000517     0.000371
   2015       23   0.000206     0.000500     0.000357
   2015       24   0.000261     0.000550     0.000408
   2015       25   0.000220     0.000582     0.000405
   2015       26   0.000245     0.000550     0.000401
   2015       27   0.000277     0.000528     0.000405
   2015       28   0.000287     0.000521     0.000407
   2015       29   0.000301     0.000581     0.000444
   2015       30   0.000319     0.000606     0.000465
   2015       31   0.000308     0.000568     0.000440
   2015       32   0.000346     0.000620     0.000485
   2015       33   0.000362     0.000646     0.000506
   2015       34   0.000387     0.000722     0.000557
   2015       35   0.000439     0.000730     0.000587
   2015       36   0.000416     0.000782     0.000602
   2015       37   0.000443     0.000807     0.000628
   2015       38   0.000496     0.000796     0.000649
   2015       39   0.000575     0.000951     0.000766
   2015       40   0.000647     0.001082     0.000868
   2015       41   0.000684     0.001177     0.000935
   2015       42   0.000732     0.001226     0.000983
   2015       43   0.000793     0.001309     0.001055
   2015       44   0.000878     0.001523     0.001205
   2015       45   0.000938     0.001561     0.001254
   2015       46   0.001035     0.001847     0.001447
   2015       47   0.001170     0.002027     0.001603
   2015       48   0.001278     0.002134     0.001711
   2015       49   0.001397     0.002500     0.001955
   2015       50   0.001397     0.002696     0.002052
   2015       51   0.001626     0.002856     0.002246
   2015       52   0.001806     0.003220     0.002518
   2015       53   0.001953     0.003616     0.002789
   2015       54   0.002066     0.003932     0.003001
   2015       55   0.002174     0.004202     0.003188
   2015       56   0.002380     0.004822     0.003600
   2015       57   0.002464     0.005210     0.003832
   2015       58   0.002595     0.005788     0.004184
   2015       59   0.002649     0.005883     0.004256
   2015       60   0.003191     0.006694     0.004931
   2015       61   0.003269     0.007495     0.005357
   2015       62   0.003629     0.008502     0.006025
   2015       63   0.003931     0.009193     0.006510
